date,state,production,year
2009-10-01,nevada,,2009
2009-11-01,nevada,,2009
2009-12-01,nevada,,2009
2010-01-01,nevada,,2010
2010-02-01,nevada,,2010
2010-03-01,nevada,,2010
2010-04-01,nevada,,2010
2010-05-01,nevada,,2010
2010-06-01,nevada,,2010
2010-07-01,nevada,,2010
2010-08-01,nevada,,2010
2010-09-01,nevada,,2010
2010-10-01,nevada,,2010
2010-11-01,nevada,,2010
2010-12-01,nevada,,2010
2011-01-01,nevada,,2011
2011-02-01,nevada,,2011
2011-03-01,nevada,,2011
2011-04-01,nevada,,2011
2011-05-01,nevada,,2011
2011-06-01,nevada,,2011
2011-07-01,nevada,,2011
2011-08-01,nevada,,2011
2011-09-01,nevada,,2011
2011-10-01,nevada,,2011
2011-11-01,nevada,,2011
2011-12-01,nevada,,2011
2012-01-01,nevada,,2012
2012-02-01,nevada,,2012
2012-03-01,nevada,,2012
2012-04-01,nevada,,2012
2012-05-01,nevada,,2012
2012-06-01,nevada,,2012
2012-07-01,nevada,14.0,2012
2012-08-01,nevada,16.0,2012
2012-09-01,nevada,12.0,2012
2012-10-01,nevada,20.0,2012
2012-11-01,nevada,26.0,2012
2012-12-01,nevada,41.0,2012
2013-01-01,nevada,13.0,2013
2013-02-01,nevada,19.0,2013
2013-03-01,nevada,23.0,2013
2013-04-01,nevada,25.0,2013
2013-05-01,nevada,29.0,2013
2013-06-01,nevada,24.0,2013
2013-07-01,nevada,20.0,2013
2013-08-01,nevada,22.0,2013
2013-09-01,nevada,20.0,2013
2013-10-01,nevada,17.0,2013
2013-11-01,nevada,24.0,2013
2013-12-01,nevada,14.0,2013
2014-01-01,nevada,15.0,2014
2014-02-01,nevada,25.0,2014
2014-03-01,nevada,32.0,2014
2014-04-01,nevada,26.0,2014
2014-05-01,nevada,31.0,2014
2014-06-01,nevada,24.0,2014
2014-07-01,nevada,25.0,2014
2014-08-01,nevada,19.0,2014
2014-09-01,nevada,21.0,2014
2014-10-01,nevada,22.0,2014
2014-11-01,nevada,25.0,2014
2014-12-01,nevada,36.0,2014
2015-01-01,nevada,25.0,2015
2015-02-01,nevada,27.0,2015
2015-03-01,nevada,21.0,2015
2015-04-01,nevada,34.0,2015
2015-05-01,nevada,25.0,2015
2015-06-01,nevada,18.0,2015
2015-07-01,nevada,27.0,2015
2015-08-01,nevada,23.0,2015
2015-09-01,nevada,30.0,2015
2015-10-01,nevada,18.0,2015
2015-11-01,nevada,30.0,2015
2015-12-01,nevada,33.0,2015
2016-01-01,nevada,21.0,2016
2016-02-01,nevada,15.0,2016
2016-03-01,nevada,33.0,2016
2016-04-01,nevada,31.0,2016
2016-05-01,nevada,25.0,2016
2016-06-01,nevada,31.0,2016
2016-07-01,nevada,31.0,2016
2016-08-01,nevada,26.0,2016
2016-09-01,nevada,30.0,2016
2016-10-01,nevada,42.0,2016
2016-11-01,nevada,23.0,2016
2016-12-01,nevada,35.0,2016
2017-01-01,nevada,33.0,2017
2017-02-01,nevada,33.0,2017
2017-03-01,nevada,35.0,2017
2017-04-01,nevada,34.0,2017
2017-05-01,nevada,33.0,2017
2017-06-01,nevada,25.0,2017
2017-07-01,nevada,20.0,2017
2017-08-01,nevada,22.0,2017
2017-09-01,nevada,23.0,2017
2017-10-01,nevada,35.0,2017
2017-11-01,nevada,33.0,2017
2017-12-01,nevada,35.0,2017
2018-01-01,nevada,28.0,2018
2018-02-01,nevada,26.0,2018
2018-03-01,nevada,32.0,2018
2018-04-01,nevada,33.0,2018
2018-05-01,nevada,24.0,2018
2018-06-01,nevada,27.0,2018
2018-07-01,nevada,21.0,2018
2018-08-01,nevada,22.0,2018
2018-09-01,nevada,23.0,2018
2018-10-01,nevada,24.0,2018
2018-11-01,nevada,26.0,2018
2018-12-01,nevada,27.0,2018
2019-01-01,nevada,28.0,2019
2019-02-01,nevada,28.0,2019
2019-03-01,nevada,28.0,2019
2019-04-01,nevada,30.0,2019
2019-05-01,nevada,27.0,2019
2019-06-01,nevada,25.0,2019
2019-07-01,nevada,25.0,2019
2019-08-01,nevada,23.0,2019
2019-09-01,nevada,29.0,2019
2019-10-01,nevada,28.0,2019
2019-11-01,nevada,29.0,2019
2019-12-01,nevada,28.0,2019
2020-01-01,nevada,23.0,2020
2020-02-01,nevada,30.0,2020
2020-03-01,nevada,40.0,2020
2020-04-01,nevada,22.0,2020
2020-05-01,nevada,32.0,2020
2020-06-01,nevada,29.0,2020
2020-07-01,nevada,23.0,2020
2020-08-01,nevada,20.0,2020
2020-09-01,nevada,23.0,2020
2020-10-01,nevada,22.0,2020
2020-11-01,nevada,31.0,2020
2020-12-01,nevada,28.0,2020
2021-01-01,nevada,31.0,2021
2021-02-01,nevada,25.0,2021
2021-03-01,nevada,34.0,2021
2021-04-01,nevada,31.0,2021
2021-05-01,nevada,30.0,2021
2021-06-01,nevada,32.0,2021
2021-07-01,nevada,19.0,2021
2021-08-01,nevada,23.0,2021
2021-09-01,nevada,24.0,2021
2021-10-01,nevada,26.0,2021
2021-11-01,nevada,20.0,2021
2021-12-01,nevada,45.0,2021
2022-01-01,nevada,27.0,2022
2022-02-01,nevada,23.0,2022
2022-03-01,nevada,31.0,2022
2022-04-01,nevada,27.0,2022
2022-05-01,nevada,30.0,2022
2022-06-01,nevada,28.0,2022
2022-07-01,nevada,34.0,2022
2022-08-01,nevada,14.0,2022
2022-09-01,nevada,20.0,2022
2022-10-01,nevada,15.0,2022
2022-11-01,nevada,38.0,2022
2022-12-01,nevada,29.0,2022
2023-01-01,nevada,41.0,2023
2023-02-01,nevada,26.0,2023
2001-01-01,new_hampshire,,2001
2001-02-01,new_hampshire,,2001
2001-03-01,new_hampshire,,2001
2001-04-01,new_hampshire,,2001
2001-05-01,new_hampshire,,2001
2001-06-01,new_hampshire,,2001
2001-07-01,new_hampshire,,2001
2001-08-01,new_hampshire,,2001
2001-09-01,new_hampshire,,2001
2001-10-01,new_hampshire,,2001
2001-11-01,new_hampshire,,2001
2001-12-01,new_hampshire,,2001
2002-01-01,new_hampshire,,2002
2002-02-01,new_hampshire,,2002
2002-03-01,new_hampshire,,2002
2002-04-01,new_hampshire,,2002
2002-05-01,new_hampshire,,2002
2002-06-01,new_hampshire,,2002
2002-07-01,new_hampshire,,2002
2002-08-01,new_hampshire,,2002
2002-09-01,new_hampshire,,2002
2002-10-01,new_hampshire,,2002
2002-11-01,new_hampshire,,2002
2002-12-01,new_hampshire,,2002
2003-01-01,new_hampshire,,2003
2003-02-01,new_hampshire,,2003
2003-03-01,new_hampshire,,2003
2003-04-01,new_hampshire,,2003
2003-05-01,new_hampshire,,2003
2003-06-01,new_hampshire,,2003
2003-07-01,new_hampshire,,2003
2003-08-01,new_hampshire,,2003
2003-09-01,new_hampshire,,2003
2003-10-01,new_hampshire,,2003
2003-11-01,new_hampshire,,2003
2003-12-01,new_hampshire,,2003
2004-01-01,new_hampshire,,2004
2004-02-01,new_hampshire,,2004
2004-03-01,new_hampshire,,2004
2004-04-01,new_hampshire,,2004
2004-05-01,new_hampshire,,2004
2004-06-01,new_hampshire,,2004
2004-07-01,new_hampshire,,2004
2004-08-01,new_hampshire,,2004
2004-09-01,new_hampshire,,2004
2004-10-01,new_hampshire,,2004
2004-11-01,new_hampshire,,2004
2004-12-01,new_hampshire,,2004
2005-01-01,new_hampshire,,2005
2005-02-01,new_hampshire,,2005
2005-03-01,new_hampshire,,2005
2005-04-01,new_hampshire,,2005
2005-05-01,new_hampshire,,2005
2005-06-01,new_hampshire,,2005
2005-07-01,new_hampshire,,2005
2005-08-01,new_hampshire,,2005
2005-09-01,new_hampshire,,2005
2005-10-01,new_hampshire,,2005
2005-11-01,new_hampshire,,2005
2005-12-01,new_hampshire,,2005
2006-01-01,new_hampshire,,2006
2006-02-01,new_hampshire,,2006
2006-03-01,new_hampshire,,2006
2006-04-01,new_hampshire,,2006
2006-05-01,new_hampshire,,2006
2006-06-01,new_hampshire,,2006
2006-07-01,new_hampshire,,2006
2006-08-01,new_hampshire,,2006
2006-09-01,new_hampshire,,2006
2006-10-01,new_hampshire,,2006
2006-11-01,new_hampshire,,2006
2006-12-01,new_hampshire,,2006
2007-01-01,new_hampshire,,2007
2007-02-01,new_hampshire,,2007
2007-03-01,new_hampshire,,2007
2007-04-01,new_hampshire,,2007
2007-05-01,new_hampshire,,2007
2007-06-01,new_hampshire,,2007
2007-07-01,new_hampshire,,2007
2007-08-01,new_hampshire,,2007
2007-09-01,new_hampshire,,2007
2007-10-01,new_hampshire,,2007
2007-11-01,new_hampshire,,2007
2007-12-01,new_hampshire,,2007
2008-01-01,new_hampshire,0.0,2008
2008-02-01,new_hampshire,0.0,2008
2008-03-01,new_hampshire,0.0,2008
2008-04-01,new_hampshire,0.0,2008
2008-05-01,new_hampshire,0.0,2008
2008-06-01,new_hampshire,0.0,2008
2008-07-01,new_hampshire,0.0,2008
2008-08-01,new_hampshire,0.0,2008
2008-09-01,new_hampshire,0.0,2008
2008-10-01,new_hampshire,0.0,2008
2008-11-01,new_hampshire,0.0,2008
2008-12-01,new_hampshire,10.0,2008
2009-01-01,new_hampshire,4.0,2009
2009-02-01,new_hampshire,7.0,2009
2009-03-01,new_hampshire,6.0,2009
2009-04-01,new_hampshire,7.0,2009
2009-05-01,new_hampshire,5.0,2009
2009-06-01,new_hampshire,4.0,2009
2009-07-01,new_hampshire,3.0,2009
2009-08-01,new_hampshire,4.0,2009
2009-09-01,new_hampshire,5.0,2009
2009-10-01,new_hampshire,5.0,2009
2009-11-01,new_hampshire,6.0,2009
2009-12-01,new_hampshire,5.0,2009
2010-01-01,new_hampshire,6.0,2010
2010-02-01,new_hampshire,6.0,2010
2010-03-01,new_hampshire,7.0,2010
2010-04-01,new_hampshire,5.0,2010
2010-05-01,new_hampshire,6.0,2010
2010-06-01,new_hampshire,4.0,2010
2010-07-01,new_hampshire,5.0,2010
2010-08-01,new_hampshire,3.0,2010
2010-09-01,new_hampshire,5.0,2010
2010-10-01,new_hampshire,11.0,2010
2010-11-01,new_hampshire,9.0,2010
2010-12-01,new_hampshire,10.0,2010
2011-01-01,new_hampshire,6.0,2011
2011-02-01,new_hampshire,7.0,2011
2011-03-01,new_hampshire,6.0,2011
2011-04-01,new_hampshire,6.0,2011
2011-05-01,new_hampshire,4.0,2011
2011-06-01,new_hampshire,3.0,2011
2011-07-01,new_hampshire,4.0,2011
2011-08-01,new_hampshire,4.0,2011
2011-09-01,new_hampshire,4.0,2011
2011-10-01,new_hampshire,8.0,2011
2011-11-01,new_hampshire,9.0,2011
2011-12-01,new_hampshire,7.0,2011
2012-01-01,new_hampshire,6.0,2012
2012-02-01,new_hampshire,17.0,2012
2012-03-01,new_hampshire,20.0,2012
2012-04-01,new_hampshire,25.0,2012
2012-05-01,new_hampshire,11.0,2012
2012-06-01,new_hampshire,16.0,2012
2012-07-01,new_hampshire,16.0,2012
2012-08-01,new_hampshire,14.0,2012
2012-09-01,new_hampshire,18.0,2012
2012-10-01,new_hampshire,14.0,2012
2012-11-01,new_hampshire,19.0,2012
2012-12-01,new_hampshire,32.0,2012
2013-01-01,new_hampshire,38.0,2013
2013-02-01,new_hampshire,36.0,2013
2013-03-01,new_hampshire,35.0,2013
2013-04-01,new_hampshire,41.0,2013
2013-05-01,new_hampshire,31.0,2013
2013-06-01,new_hampshire,30.0,2013
2013-07-01,new_hampshire,21.0,2013
2013-08-01,new_hampshire,26.0,2013
2013-09-01,new_hampshire,31.0,2013
2013-10-01,new_hampshire,33.0,2013
2013-11-01,new_hampshire,39.0,2013
2013-12-01,new_hampshire,28.0,2013
2014-01-01,new_hampshire,45.0,2014
2014-02-01,new_hampshire,41.0,2014
2014-03-01,new_hampshire,45.0,2014
2014-04-01,new_hampshire,41.0,2014
2014-05-01,new_hampshire,32.0,2014
2014-06-01,new_hampshire,24.0,2014
2014-07-01,new_hampshire,23.0,2014
2014-08-01,new_hampshire,21.0,2014
2014-09-01,new_hampshire,28.0,2014
2014-10-01,new_hampshire,36.0,2014
2014-11-01,new_hampshire,42.0,2014
2014-12-01,new_hampshire,34.0,2014
2015-01-01,new_hampshire,51.0,2015
2015-02-01,new_hampshire,42.0,2015
2015-03-01,new_hampshire,46.0,2015
2015-04-01,new_hampshire,42.0,2015
2015-05-01,new_hampshire,35.0,2015
2015-06-01,new_hampshire,26.0,2015
2015-07-01,new_hampshire,23.0,2015
2015-08-01,new_hampshire,17.0,2015
2015-09-01,new_hampshire,21.0,2015
2015-10-01,new_hampshire,40.0,2015
2015-11-01,new_hampshire,43.0,2015
2015-12-01,new_hampshire,37.0,2015
2016-01-01,new_hampshire,48.0,2016
2016-02-01,new_hampshire,49.0,2016
2016-03-01,new_hampshire,44.0,2016
2016-04-01,new_hampshire,35.0,2016
2016-05-01,new_hampshire,27.0,2016
2016-06-01,new_hampshire,32.0,2016
2016-07-01,new_hampshire,27.0,2016
2016-08-01,new_hampshire,28.0,2016
2016-09-01,new_hampshire,24.0,2016
2016-10-01,new_hampshire,35.0,2016
2016-11-01,new_hampshire,35.0,2016
2016-12-01,new_hampshire,49.0,2016
2017-01-01,new_hampshire,38.0,2017
2017-02-01,new_hampshire,43.0,2017
2017-03-01,new_hampshire,44.0,2017
2017-04-01,new_hampshire,32.0,2017
2017-05-01,new_hampshire,32.0,2017
2017-06-01,new_hampshire,29.0,2017
2017-07-01,new_hampshire,19.0,2017
2017-08-01,new_hampshire,24.0,2017
2017-09-01,new_hampshire,25.0,2017
2017-10-01,new_hampshire,37.0,2017
2017-11-01,new_hampshire,45.0,2017
2017-12-01,new_hampshire,45.0,2017
2018-01-01,new_hampshire,46.0,2018
2018-02-01,new_hampshire,38.0,2018
2018-03-01,new_hampshire,47.0,2018
2018-04-01,new_hampshire,33.0,2018
2018-05-01,new_hampshire,30.0,2018
2018-06-01,new_hampshire,26.0,2018
2018-07-01,new_hampshire,22.0,2018
2018-08-01,new_hampshire,18.0,2018
2018-09-01,new_hampshire,23.0,2018
2018-10-01,new_hampshire,42.0,2018
2018-11-01,new_hampshire,41.0,2018
2018-12-01,new_hampshire,42.0,2018
2019-01-01,new_hampshire,42.0,2019
2019-02-01,new_hampshire,46.0,2019
2019-03-01,new_hampshire,47.0,2019
2019-04-01,new_hampshire,44.0,2019
2019-05-01,new_hampshire,28.0,2019
2019-06-01,new_hampshire,26.0,2019
2019-07-01,new_hampshire,20.0,2019
2019-08-01,new_hampshire,19.0,2019
2019-09-01,new_hampshire,28.0,2019
2019-10-01,new_hampshire,35.0,2019
2019-11-01,new_hampshire,44.0,2019
2019-12-01,new_hampshire,55.0,2019
2020-01-01,new_hampshire,50.0,2020
2020-02-01,new_hampshire,39.0,2020
2020-03-01,new_hampshire,56.0,2020
2020-04-01,new_hampshire,55.0,2020
2020-05-01,new_hampshire,50.0,2020
2020-06-01,new_hampshire,29.0,2020
2020-07-01,new_hampshire,24.0,2020
2020-08-01,new_hampshire,27.0,2020
2020-09-01,new_hampshire,36.0,2020
2020-10-01,new_hampshire,43.0,2020
2020-11-01,new_hampshire,60.0,2020
2020-12-01,new_hampshire,56.0,2020
2021-01-01,new_hampshire,44.0,2021
2021-02-01,new_hampshire,41.0,2021
2021-03-01,new_hampshire,68.0,2021
2021-04-01,new_hampshire,46.0,2021
2021-05-01,new_hampshire,42.0,2021
2021-06-01,new_hampshire,40.0,2021
2021-07-01,new_hampshire,28.0,2021
2021-08-01,new_hampshire,18.0,2021
2021-09-01,new_hampshire,37.0,2021
2021-10-01,new_hampshire,37.0,2021
2021-11-01,new_hampshire,49.0,2021
2021-12-01,new_hampshire,55.0,2021
2022-01-01,new_hampshire,47.0,2022
2022-02-01,new_hampshire,50.0,2022
2022-03-01,new_hampshire,57.0,2022
2022-04-01,new_hampshire,51.0,2022
2022-05-01,new_hampshire,29.0,2022
2022-06-01,new_hampshire,31.0,2022
2022-07-01,new_hampshire,35.0,2022
2022-08-01,new_hampshire,22.0,2022
2022-09-01,new_hampshire,31.0,2022
2022-10-01,new_hampshire,27.0,2022
2022-11-01,new_hampshire,53.0,2022
2022-12-01,new_hampshire,48.0,2022
2023-01-01,new_hampshire,29.0,2023
2023-02-01,new_hampshire,30.0,2023
2001-01-01,new_jersey,,2001
2001-02-01,new_jersey,,2001
2001-03-01,new_jersey,,2001
2001-04-01,new_jersey,,2001
2001-05-01,new_jersey,,2001
2001-06-01,new_jersey,,2001
2001-07-01,new_jersey,,2001
2001-08-01,new_jersey,,2001
2001-09-01,new_jersey,,2001
2001-10-01,new_jersey,,2001
2001-11-01,new_jersey,,2001
2001-12-01,new_jersey,,2001
2002-01-01,new_jersey,,2002
2002-02-01,new_jersey,,2002
2002-03-01,new_jersey,,2002
2002-04-01,new_jersey,,2002
2002-05-01,new_jersey,,2002
2002-06-01,new_jersey,,2002
2002-07-01,new_jersey,,2002
2002-08-01,new_jersey,,2002
2002-09-01,new_jersey,,2002
2002-10-01,new_jersey,,2002
2002-11-01,new_jersey,,2002
2002-12-01,new_jersey,,2002
2003-01-01,new_jersey,,2003
2003-02-01,new_jersey,,2003
2003-03-01,new_jersey,,2003
2003-04-01,new_jersey,,2003
2003-05-01,new_jersey,,2003
2003-06-01,new_jersey,,2003
2003-07-01,new_jersey,,2003
2003-08-01,new_jersey,,2003
2003-09-01,new_jersey,,2003
2003-10-01,new_jersey,,2003
2003-11-01,new_jersey,,2003
2003-12-01,new_jersey,,2003
2004-01-01,new_jersey,,2004
2004-02-01,new_jersey,,2004
2004-03-01,new_jersey,,2004
2004-04-01,new_jersey,,2004
2004-05-01,new_jersey,,2004
2004-06-01,new_jersey,,2004
2004-07-01,new_jersey,,2004
2004-08-01,new_jersey,,2004
2004-09-01,new_jersey,,2004
2004-10-01,new_jersey,,2004
2004-11-01,new_jersey,,2004
2004-12-01,new_jersey,,2004
2005-01-01,new_jersey,,2005
2005-02-01,new_jersey,,2005
2005-03-01,new_jersey,,2005
2005-04-01,new_jersey,,2005
2005-05-01,new_jersey,,2005
2005-06-01,new_jersey,,2005
2005-07-01,new_jersey,,2005
2005-08-01,new_jersey,,2005
2005-09-01,new_jersey,,2005
2005-10-01,new_jersey,,2005
2005-11-01,new_jersey,,2005
2005-12-01,new_jersey,,2005
2006-01-01,new_jersey,0.0,2006
2006-02-01,new_jersey,0.0,2006
2006-03-01,new_jersey,2.0,2006
2006-04-01,new_jersey,2.0,2006
2006-05-01,new_jersey,2.0,2006
2006-06-01,new_jersey,1.0,2006
2006-07-01,new_jersey,1.0,2006
2006-08-01,new_jersey,1.0,2006
2006-09-01,new_jersey,1.0,2006
2006-10-01,new_jersey,2.0,2006
2006-11-01,new_jersey,2.0,2006
2006-12-01,new_jersey,2.0,2006
2007-01-01,new_jersey,2.0,2007
2007-02-01,new_jersey,2.0,2007
2007-03-01,new_jersey,3.0,2007
2007-04-01,new_jersey,2.0,2007
2007-05-01,new_jersey,1.0,2007
2007-06-01,new_jersey,1.0,2007
2007-07-01,new_jersey,1.0,2007
2007-08-01,new_jersey,1.0,2007
2007-09-01,new_jersey,1.0,2007
2007-10-01,new_jersey,2.0,2007
2007-11-01,new_jersey,2.0,2007
2007-12-01,new_jersey,2.0,2007
2008-01-01,new_jersey,2.0,2008
2008-02-01,new_jersey,1.0,2008
2008-03-01,new_jersey,2.0,2008
2008-04-01,new_jersey,1.0,2008
2008-05-01,new_jersey,2.0,2008
2008-06-01,new_jersey,2.0,2008
2008-07-01,new_jersey,1.0,2008
2008-08-01,new_jersey,1.0,2008
2008-09-01,new_jersey,1.0,2008
2008-10-01,new_jersey,2.0,2008
2008-11-01,new_jersey,2.0,2008
2008-12-01,new_jersey,3.0,2008
2009-01-01,new_jersey,1.0,2009
2009-02-01,new_jersey,2.0,2009
2009-03-01,new_jersey,2.0,2009
2009-04-01,new_jersey,2.0,2009
2009-05-01,new_jersey,2.0,2009
2009-06-01,new_jersey,1.0,2009
2009-07-01,new_jersey,1.0,2009
2009-08-01,new_jersey,1.0,2009
2009-09-01,new_jersey,1.0,2009
2009-10-01,new_jersey,2.0,2009
2009-11-01,new_jersey,2.0,2009
2009-12-01,new_jersey,3.0,2009
2010-01-01,new_jersey,1.0,2010
2010-02-01,new_jersey,1.0,2010
2010-03-01,new_jersey,1.0,2010
2010-04-01,new_jersey,1.0,2010
2010-05-01,new_jersey,1.0,2010
2010-06-01,new_jersey,1.0,2010
2010-07-01,new_jersey,1.0,2010
2010-08-01,new_jersey,1.0,2010
2010-09-01,new_jersey,1.0,2010
2010-10-01,new_jersey,1.0,2010
2010-11-01,new_jersey,1.0,2010
2010-12-01,new_jersey,1.0,2010
2011-01-01,new_jersey,1.0,2011
2011-02-01,new_jersey,1.0,2011
2011-03-01,new_jersey,1.0,2011
2011-04-01,new_jersey,1.0,2011
2011-05-01,new_jersey,1.0,2011
2011-06-01,new_jersey,1.0,2011
2011-07-01,new_jersey,1.0,2011
2011-08-01,new_jersey,1.0,2011
2011-09-01,new_jersey,1.0,2011
2011-10-01,new_jersey,1.0,2011
2011-11-01,new_jersey,1.0,2011
2011-12-01,new_jersey,1.0,2011
2012-01-01,new_jersey,1.0,2012
2012-02-01,new_jersey,1.0,2012
2012-03-01,new_jersey,1.0,2012
2012-04-01,new_jersey,1.0,2012
2012-05-01,new_jersey,1.0,2012
2012-06-01,new_jersey,1.0,2012
2012-07-01,new_jersey,1.0,2012
2012-08-01,new_jersey,1.0,2012
2012-09-01,new_jersey,1.0,2012
2012-10-01,new_jersey,1.0,2012
2012-11-01,new_jersey,1.0,2012
2012-12-01,new_jersey,1.0,2012
2013-01-01,new_jersey,1.0,2013
2013-02-01,new_jersey,1.0,2013
2013-03-01,new_jersey,1.0,2013
2013-04-01,new_jersey,1.0,2013
2013-05-01,new_jersey,1.0,2013
2013-06-01,new_jersey,1.0,2013
2013-07-01,new_jersey,0.0,2013
2013-08-01,new_jersey,0.0,2013
2013-09-01,new_jersey,1.0,2013
2013-10-01,new_jersey,1.0,2013
2013-11-01,new_jersey,1.0,2013
2013-12-01,new_jersey,1.0,2013
2014-01-01,new_jersey,3.0,2014
2014-02-01,new_jersey,2.0,2014
2014-03-01,new_jersey,2.0,2014
2014-04-01,new_jersey,3.0,2014
2014-05-01,new_jersey,2.0,2014
2014-06-01,new_jersey,1.0,2014
2014-07-01,new_jersey,1.0,2014
2014-08-01,new_jersey,1.0,2014
2014-09-01,new_jersey,1.0,2014
2014-10-01,new_jersey,2.0,2014
2014-11-01,new_jersey,3.0,2014
2014-12-01,new_jersey,2.0,2014
2015-01-01,new_jersey,3.0,2015
2015-02-01,new_jersey,2.0,2015
2015-03-01,new_jersey,3.0,2015
2015-04-01,new_jersey,2.0,2015
2015-05-01,new_jersey,2.0,2015
2015-06-01,new_jersey,1.0,2015
2015-07-01,new_jersey,1.0,2015
2015-08-01,new_jersey,1.0,2015
2015-09-01,new_jersey,1.0,2015
2015-10-01,new_jersey,2.0,2015
2015-11-01,new_jersey,2.0,2015
2015-12-01,new_jersey,2.0,2015
2016-01-01,new_jersey,3.0,2016
2016-02-01,new_jersey,2.0,2016
2016-03-01,new_jersey,2.0,2016
2016-04-01,new_jersey,1.0,2016
2016-05-01,new_jersey,1.0,2016
2016-06-01,new_jersey,1.0,2016
2016-07-01,new_jersey,1.0,2016
2016-08-01,new_jersey,1.0,2016
2016-09-01,new_jersey,1.0,2016
2016-10-01,new_jersey,2.0,2016
2016-11-01,new_jersey,2.0,2016
2016-12-01,new_jersey,3.0,2016
2017-01-01,new_jersey,2.0,2017
2017-02-01,new_jersey,2.0,2017
2017-03-01,new_jersey,2.0,2017
2017-04-01,new_jersey,2.0,2017
2017-05-01,new_jersey,2.0,2017
2017-06-01,new_jersey,2.0,2017
2017-07-01,new_jersey,1.0,2017
2017-08-01,new_jersey,1.0,2017
2017-09-01,new_jersey,2.0,2017
2017-10-01,new_jersey,2.0,2017
2017-11-01,new_jersey,2.0,2017
2017-12-01,new_jersey,2.0,2017
2018-01-01,new_jersey,3.0,2018
2018-02-01,new_jersey,2.0,2018
2018-03-01,new_jersey,2.0,2018
2018-04-01,new_jersey,2.0,2018
2018-05-01,new_jersey,2.0,2018
2018-06-01,new_jersey,1.0,2018
2018-07-01,new_jersey,1.0,2018
2018-08-01,new_jersey,1.0,2018
2018-09-01,new_jersey,1.0,2018
2018-10-01,new_jersey,2.0,2018
2018-11-01,new_jersey,2.0,2018
2018-12-01,new_jersey,2.0,2018
2019-01-01,new_jersey,2.0,2019
2019-02-01,new_jersey,2.0,2019
2019-03-01,new_jersey,2.0,2019
2019-04-01,new_jersey,2.0,2019
2019-05-01,new_jersey,2.0,2019
2019-06-01,new_jersey,2.0,2019
2019-07-01,new_jersey,1.0,2019
2019-08-01,new_jersey,1.0,2019
2019-09-01,new_jersey,1.0,2019
2019-10-01,new_jersey,2.0,2019
2019-11-01,new_jersey,2.0,2019
2019-12-01,new_jersey,2.0,2019
2020-01-01,new_jersey,2.0,2020
2020-02-01,new_jersey,2.0,2020
